Frame,X position (pixels),Y position (pixels),Intensity,Fit Radius
646,77.348,51.507,7260.8,1.1
646,42.579,82.269,8492.1,1.1
646,121.08,89.664,9004.8,1.1
646,63.204,98.525,7995.8,1.1
646,117.72,112.54,9764,1.1
646,92.724,126.09,10980,1.1
646,72.27,150.85,10386,1.1
646,120.89,49.837,9272.2,1.1
647,63.428,98.238,12372,1.1
647,118,113.95,11059,1.1
647,102.5,122.13,8604.7,1.1
647,72.424,151.25,11969,1.1
647,48.33,178.74,4415.5,1.1
647,57.073,55.768,7227.2,1.1
648,120.57,89.471,9565.5,1.1
648,62.273,98.661,9656.6,1.1
648,80.596,135.54,8246.2,1.1
648,59.417,30.924,12208,1.1
649,39.343,76.052,5853.1,1.1
649,125.66,118.3,8618.9,1.1
649,72.203,151.36,6581.2,1.1
649,87.816,5.0474,5767.9,1.1
650,59.457,30.481,14565,1.1
650,39.553,76.469,7418.9,1.1
650,121.07,89.357,7087.8,1.1
650,53.646,129.35,7060.2,1.1
650,94.968,162.12,5245.9,1.1
650,85.3,34.165,5755.1,1.1
651,23.699,48.003,6322.6,1.1
651,118.32,77.501,11903,1.1
651,98.985,94.098,7368.9,1.1
651,120.84,104.16,7719.7,1.1
651,59.026,109.13,6814.4,1.1
651,111.69,139.74,7671.2,1.1
651,72.289,151.73,10104,1.1
651,59.57,30.721,10190,1.1
652,118.03,112.52,8665.7,1.1
652,147.21,127.65,5503.4,1.1
652,62.451,13.064,5582,1.1
653,43.813,23.971,5638.7,1.1
653,59.711,31.023,11994,1.1
653,51.028,67.704,13626,1.1
653,120.86,89.015,9224,1.1
653,114.05,108.03,6681.4,1.1
653,41.285,119.75,5763.5,1.1
653,53.788,129.34,8556.6,1.1
653,125.75,175.1,6470.6,1.1
653,84.985,42.698,6444.3,1.1
654,75.872,56.937,7668.3,1.1
654,120.29,89.441,12882,1.1
654,62.668,98.679,9100.6,1.1
654,91.742,125.53,9755.3,1.1
654,55.309,144.89,8107.1,1.1
654,113.82,150.92,8590.5,1.1
654,59.783,31.045,10414,1.1
655,113.73,56.206,8034.5,1.1
655,43.208,82.129,9012.6,1.1
655,120.3,89.223,8237.4,1.1
655,62.112,97.981,9957.8,1.1
655,42.705,104.47,6611,1.1
655,94.557,115.12,9139.2,1.1
655,57.206,138,8771,1.1
655,59.677,31.243,11096,1.1
656,33.053,49.016,5758.2,1.1
656,126.42,57.025,7793.1,1.1
656,120.76,89.142,8207.9,1.1
656,110.11,152.79,9185.6,1.1
656,132.92,153.54,8323.9,1.1
656,84.336,43.507,7201.1,1.1
657,120.24,89.238,7479.1,1.1
657,85.754,95.973,7347.5,1.1
657,48.877,119.49,10157,1.1
657,62.773,152.86,6922.7,1.1
657,59.352,31.173,9700.1,1.1
658,40.108,75.963,7604,1.1
658,55.979,84.652,6384.9,1.1
658,62.468,98.135,11052,1.1
658,124.91,134.31,9782.8,1.1
658,115.72,150.69,9263.8,1.1
658,105.15,159.22,7468.2,1.1
658,43.238,84.069,7595.5,1.1
659,96.451,91.896,12875,1.1
659,48.714,119.26,7602.1,1.1
659,125.01,134.31,10736,1.1
659,108.97,152.98,10721,1.1
659,49.203,89.271,7051.6,1.1
660,86.141,96.18,8312.3,1.1
660,62.612,97.84,10281,1.1
660,103.99,108.73,9692.4,1.1
660,56.323,123.45,9719.4,1.1
660,125.31,134.05,11612,1.1
660,57.567,136.82,5727.3,1.1
660,59.844,30.841,10037,1.1
661,84.9,33.19,6624.4,1.1
661,83.861,43.966,6305,1.1
661,69.178,76.64,6017.8,1.1
661,121.12,88.619,10794,1.1
661,85.87,96.591,9723.3,1.1
661,112.46,139.73,12568,1.1
661,54.462,145.88,8808.4,1.1
661,116.35,149.84,10662,1.1
661,59.359,30.858,11871,1.1
662,44.245,62.39,7760,1.1
662,43.411,83.091,9158.4,1.1
662,85.619,96.796,12357,1.1
662,67.103,4.1903,4533,1.1
663,59.829,30.426,6068.1,1.1
663,85.328,33.302,7742.8,1.1
663,50.928,66.492,9547.7,1.1
663,117.03,80.663,8504.5,1.1
663,43.186,83.318,11171,1.1
663,120.79,89.661,8079.3,1.1
663,62.724,98.017,12318,1.1
663,47.473,118.64,7612.4,1.1
663,125.83,122.23,7968,1.1
663,54.536,145.8,11812,1.1
663,110.69,152.68,8384.3,1.1
663,83.975,43.34,7818.8,1.1
664,126.32,56.518,8065.1,1.1
664,81.333,57.988,8358.5,1.1
664,96.825,70.435,7894.9,1.1
664,55.634,84.898,8446.3,1.1
664,96.645,91.612,8151.4,1.1
664,62.518,98.043,15616,1.1
664,37.567,107.03,7118.2,1.1
664,52.695,115.04,9883.8,1.1
664,51.947,130.07,7193.2,1.1
664,57.443,137.17,8014,1.1
664,119.11,152.01,8499.6,1.1
664,93.285,158.97,8256.5,1.1
664,59.718,30.665,10016,1.1
665,126.21,56.656,7543.5,1.1
665,90.875,59.576,8253.9,1.1
665,43.455,82.82,10760,1.1
665,75.416,83.79,7785.9,1.1
665,120.7,88.957,7922.6,1.1
665,122.67,102.81,7237.9,1.1
665,36.899,124.76,5112.7,1.1
665,80.994,136.08,11295,1.1
665,84.572,43.935,8872.7,1.1
666,43.784,83.483,13928,1.1
666,120.99,88.997,7026,1.1
666,37.53,107.74,7080.5,1.1
666,80.404,136.17,10156,1.1
666,95.95,25.846,7723.5,1.1
667,59.721,30.648,9388.6,1.1
667,121,50.221,7983,1.1
667,43.708,83.38,8334.7,1.1
667,62.94,86.682,6749.3,1.1
667,121.37,89.12,8062.9,1.1
667,52.653,129.83,7827.9,1.1
667,80.519,136.2,13536,1.1
667,57.82,83.268,6692.4,1.1
667,75.873,20.48,6739.3,1.1
668,108.06,39.128,7412.3,1.1
668,85.435,43.438,9650.3,1.1
668,121.12,49.791,7451.4,1.1
668,120.97,88.963,6193,1.1
668,121.93,95.004,5883.6,1.1
668,62.201,97.42,8961.1,1.1
668,102.63,107.66,7813.4,1.1
668,117.76,112.95,7999,1.1
668,81.301,135.58,9465.7,1.1
668,7.2895,176.7,4738.7,1.1
668,59.608,30.597,8533.8,1.1
669,109.28,44.441,7229.2,1.1
669,121.39,50.058,8532.2,1.1
669,71.482,82.515,9733.4,1.1
669,56.122,83.82,6031.4,1.1
669,61.715,98.174,13952,1.1
669,104.87,181.68,6658.5,1.1
669,119.63,42.305,8899.6,1.1
670,85.168,43.125,7355.1,1.1
670,53.151,65.008,7832.2,1.1
670,122.61,77.966,6906.2,1.1
670,43.915,83.328,15448,1.1
670,63.528,86.453,10109,1.1
670,54.07,101.02,8386.9,1.1
670,118.3,113.25,8389.4,1.1
670,52.384,114.14,6548,1.1
670,53.024,129.56,6629.6,1.1
670,111.92,139.71,7510.1,1.1
670,59.507,30.176,9948.1,1.1
671,84.825,42.511,11413,1.1
671,52.001,42.928,7836.7,1.1
671,43.27,82.58,10774,1.1
671,120.8,88.573,8544.8,1.1
671,70.62,91.206,12249,1.1
671,30.208,98.008,6106.5,1.1
671,61.979,98.696,12365,1.1
671,110.24,109.32,7338,1.1
671,118.4,113.35,9994.3,1.1
671,79.636,145.08,10027,1.1
671,119.66,152.01,11687,1.1
671,88.052,166.57,6652.9,1.1
671,51.092,43.122,11680,1.1
672,85.249,42.842,8105.9,1.1
672,110.02,43.31,6684.8,1.1
672,43.326,82.948,9677.4,1.1
672,120.85,89.24,8950,1.1
672,117.88,113.16,6625.5,1.1
672,58.031,136,7857.5,1.1
672,81.07,165.28,5950.1,1.1
672,33.971,15.056,6102.2,1.1
673,25.148,22.661,4965,1.1
673,70.152,91.499,9400.4,1.1
673,52.759,130.08,8612.7,1.1
673,80.762,135.73,7899.1,1.1
673,112.22,139.22,10207,1.1
673,78.821,173.16,5008.3,1.1
673,75.437,20.101,7126.7,1.1
674,81.978,41.693,8557.4,1.1
674,50.975,42.63,8718.6,1.1
674,74.785,57.486,7189.4,1.1
674,96.525,70.395,8119,1.1
674,56.095,84.201,8049.5,1.1
674,117.61,113.84,7799.9,1.1
674,62.496,154.87,8651.1,1.1
674,85.954,43.284,7571.6,1.1
674,75.643,56.791,7500.5,1.1
675,86.855,79.016,8327.1,1.1
675,121.02,89.132,8644.4,1.1
675,61.864,98.522,16693,1.1
675,52.677,129.81,6725.9,1.1
675,60.879,94.232,8847,1.1
675,21.226,4.24,5605.3,1.1
676,50.981,42.602,8715,1.1
676,76.137,42.68,5929.3,1.1
676,109.68,44.655,6386.2,1.1
676,120.82,88.943,7616.6,1.1
676,69.791,91.717,9151.7,1.1
676,62.367,98.51,11927,1.1
676,81.237,136.02,10528,1.1
676,103.94,154.14,5397.9,1.1
676,110.77,69.237,7066.6,1.1
677,96.935,70.634,8357.6,1.1
677,61.834,98.385,10761,1.1
677,80.786,135.56,9928.3,1.1
677,113.83,139.53,10243,1.1
677,103.01,38.27,8800.5,1.1
678,51.979,42.845,10591,1.1
678,105.18,44.809,8628.5,1.1
678,126.18,57.327,6226.1,1.1
678,57.162,105.23,6063.3,1.1
678,81.119,135.84,10720,1.1
678,68.692,25.825,7181.8,1.1
679,140.74,43.487,7448.5,1.1
679,126.74,57.418,11049,1.1
679,116.77,79.906,6700,1.1
679,80.368,136.15,6417.3,1.1
679,52.84,138.69,6460.1,1.1
679,81.146,164.52,6996.3,1.1
679,126.63,57.996,6805.3,1.1
680,103.57,70.104,6907,1.1
680,121.02,89.116,8979.8,1.1
680,9.0122,100.42,5338.2,1.1
680,117.12,112.52,9778,1.1
680,90.086,116.17,8021.5,1.1
680,80.515,136.15,7881.6,1.1
680,115.15,147.89,7360.6,1.1
680,74.953,57.098,7575.3,1.1
681,83.731,78.778,10956,1.1
681,120.73,89.356,9080,1.1
681,48.346,118.2,8060.8,1.1
681,123.78,123.51,12344,1.1
681,80.828,136.31,9953.8,1.1
681,114.51,147.62,8337.7,1.1
681,63.329,18.159,7402,1.1
682,107.15,31.738,6604.9,1.1
682,50.595,42.323,6149.2,1.1
682,75.397,57.204,9783.7,1.1
682,126.3,56.98,7324.2,1.1
682,56.071,83.786,7496.9,1.1
682,62.378,86.908,10657,1.1
682,59.656,96.976,8470.3,1.1
682,52.218,98.656,7478.9,1.1
682,118.09,112.25,8124.2,1.1
682,80.705,135.96,11118,1.1
682,114.58,148.07,10910,1.1
682,68.609,26.45,6619.3,1.1
683,43.883,43.872,5926.5,1.1
683,121.27,89.414,7418.1,1.1
683,65.671,95.791,7592,1.1
683,57.326,124.83,5935.5,1.1
683,80.74,136.06,12806,1.1
683,52.924,137.96,5973.7,1.1
683,59.372,30.303,9100.8,1.1
684,104.29,45.49,7102.5,1.1
684,74.687,57.538,8722.3,1.1
684,121.21,89.442,8902,1.1
684,119.68,111.89,6729.4,1.1
684,104.09,115.94,6863.7,1.1
684,80.943,135.92,11225,1.1
684,58.829,29.554,8140.6,1.1
685,52.633,43.833,6335.9,1.1
685,78.181,48.954,6227.5,1.1
685,126.72,57.491,8950.9,1.1
685,116.85,81.168,7394.5,1.1
685,121.06,88.556,10982,1.1
685,110.42,110.87,9368.5,1.1
685,53.151,130.02,7867.2,1.1
685,80.723,135.79,12959,1.1
685,120.52,14.374,6096.6,1.1
686,75.057,57.092,14057,1.1
686,39.952,75.58,8654.5,1.1
686,121.54,89.049,10399,1.1
686,53.037,98.46,7492.3,1.1
686,119.19,99.355,8559.7,1.1
686,118.42,111.99,7606.7,1.1
686,104.24,116.19,10636,1.1
686,80.558,136.03,11534,1.1
686,72.906,165.43,5852.4,1.1
686,12.832,8.9568,4676.1,1.1
687,118.44,40.419,7018.2,1.1
687,74.531,57.998,7864.7,1.1
687,32.973,68.132,6928.1,1.1
687,40.001,75.043,7641,1.1
687,120.77,88.916,7795.1,1.1
687,127.59,120.56,8302.4,1.1
687,80.866,135.65,12224,1.1
687,103.28,155.95,9259.7,1.1
687,126.94,57.072,6828.5,1.1
688,39.224,75.986,7482.6,1.1
688,120.93,88.813,13636,1.1
688,120.89,131.94,6361.4,1.1
688,80.991,135.86,10142,1.1
688,60.068,29.427,11245,1.1
689,54.359,34.907,7106.4,1.1
689,120.65,55.651,6348.1,1.1
689,74.947,57.477,10257,1.1
689,96.2,68.963,7523.8,1.1
689,105.03,70.787,7677.7,1.1
689,116.9,80.916,7300.5,1.1
689,120.94,88.743,13943,1.1
689,65.634,95.857,9117.7,1.1
689,110.14,109.75,9861.8,1.1
689,121.72,131.94,7747.9,1.1
689,80.964,135.46,12900,1.1
689,71.814,151.73,7741.4,1.1
689,127.02,57.351,6796.2,1.1
690,120.83,88.97,12005,1.1
690,66.289,89.772,7204,1.1
690,81.341,135.75,10868,1.1
690,109.31,149.12,7963.1,1.1
690,32.974,69.129,7681.8,1.1
691,77.749,85.524,10037,1.1
691,121.09,88.576,12181,1.1
691,103.43,92.125,7505.4,1.1
691,60.018,104.95,6330.5,1.1
691,100.45,105.69,9206.7,1.1
691,81.004,135.86,11460,1.1
691,63.677,153.92,6740.1,1.1
691,68.154,24.767,6594.7,1.1
692,103.07,28.444,6311.8,1.1
692,74.635,57.204,10075,1.1
692,76.296,88.614,8242,1.1
692,59.492,96.931,8230.8,1.1
692,60.523,104.03,9438.2,1.1
692,59.267,135.79,5912.3,1.1
692,81.077,136.01,8801,1.1
692,111.25,152.81,8193,1.1
692,74.643,57.784,9319.6,1.1
693,118.53,75.075,8015.9,1.1
693,119.08,111.7,11303,1.1
693,80.898,136.18,10986,1.1
693,113.6,153.75,8690.6,1.1
693,54.983,34.357,9413,1.1
694,83.815,48.081,5925.8,1.1
694,65.405,89.161,7663.6,1.1
694,91.749,100.05,7177.2,1.1
694,80.788,135.76,9513.6,1.1
694,97.26,24.033,6606.1,1.1
695,55.144,34.177,5862.3,1.1
695,86.071,33.582,7945.5,1.1
695,58.888,44.071,6778.1,1.1
695,116.38,81.431,10205,1.1
695,80.501,136.13,10846,1.1
695,51.06,42.287,8014.3,1.1
696,101.86,48.746,6596.2,1.1
696,112.8,62.651,7819.8,1.1
696,56.724,85.61,8157.3,1.1
696,43.616,126.87,6413.9,1.1
696,80.946,135.2,7970.6,1.1
696,126.83,56.875,7964.5,1.1
697,75.559,57.451,7983.8,1.1
697,98.086,73.941,6604.3,1.1
697,40.758,76.22,5915.4,1.1
697,116.02,80.478,6272,1.1
697,55.899,85.149,7191.2,1.1
697,127.49,86.965,6632.6,1.1
697,112.16,152.4,7389.1,1.1
697,69.553,159.86,9078.8,1.1
697,91.302,72.765,9436.1,1.1
698,84.963,79.02,8497.3,1.1
698,38.886,103.68,5707.9,1.1
698,80.827,136.19,9686.7,1.1
698,71.889,151.1,10638,1.1
698,112.69,151.66,7147.8,1.1
698,61.76,172.72,5955.1,1.1
698,99.155,39.319,6271.3,1.1
699,51.629,43.139,7254.8,1.1
699,82.299,43.007,7785.1,1.1
699,45.001,62.181,6722.8,1.1
699,26.058,73.428,6702.2,1.1
699,70.077,96.712,6147.8,1.1
699,80.415,136.05,6331.5,1.1
699,112.66,152.83,9144,1.1
699,126.6,56.766,7009.9,1.1
700,122.51,66.586,8094.5,1.1
700,52.917,130.13,7958.7,1.1
700,84.788,149.22,8526.4,1.1
700,112.67,153.33,8894.5,1.1
700,70.895,161.75,7387.1,1.1
700,56.538,51.266,7253.2,1.1
701,127.09,57.282,7395.4,1.1
701,74.356,57.742,7134.8,1.1
701,54.617,98.766,6672.9,1.1
701,81.365,136.16,8527.8,1.1
701,52.252,138.06,8152.7,1.1
701,112.66,153.28,9825.1,1.1
701,79.152,54.781,5870.4,1.1
701,75.671,19.966,6937,1.1
702,86.766,66.768,8434.1,1.1
702,116.24,80.841,9424.9,1.1
702,60.207,103.79,7390.8,1.1
702,81.302,136.44,10142,1.1
702,62.379,152.94,8287.9,1.1
702,85.726,33.154,6490.8,1.1
703,54.363,34.19,7506.8,1.1
703,127.85,121.09,8722.4,1.1
703,58.741,135.99,7603.3,1.1
703,85.689,33.528,8143.7,1.1
704,90.535,44.312,8493.5,1.1
704,98.644,76.716,8151.3,1.1
704,120.85,111.15,9482.6,1.1
704,81.256,136.49,12591,1.1
704,52.087,43.062,5685.1,1.1
705,44.437,43.971,5896.9,1.1
705,90.373,45.109,9994.9,1.1
705,61.122,59.671,6603.6,1.1
705,110.16,109.7,8787.4,1.1
705,88.788,120.34,6918.3,1.1
705,124.7,133.71,7644.1,1.1
705,81.072,136.12,11423,1.1
705,112.17,153.36,8995.6,1.1
705,120.64,132.77,7657.8,1.1
705,60.156,96.228,8488.8,1.1
706,122.09,95.966,5378.7,1.1
706,109.62,109.06,9979.6,1.1
706,53.172,129.51,10473,1.1
706,89.253,17.295,5385,1.1
707,76.141,20.357,9239.4,1.1
707,116.27,80.839,10337,1.1
707,55.826,85.128,7189.6,1.1
707,95.324,89.193,9129.8,1.1
707,59.527,96.517,9917.5,1.1
707,81.338,135.71,9361,1.1
707,57.271,178.8,5685.8,1.1
707,85.298,32.87,6858.2,1.1
708,90.85,44.673,7048.2,1.1
708,35.367,65.282,7641.7,1.1
708,36.456,90.653,9639.8,1.1
708,43.299,91.991,7096.1,1.1
708,122.34,104.04,6845.8,1.1
708,114.13,109.39,8688.5,1.1
708,122.06,127.81,7868.6,1.1
708,53.076,129.32,7688.4,1.1
708,124.75,134.7,7753.1,1.1
708,81.095,136.41,10871,1.1
708,51.51,42.633,9489.4,1.1
709,107.79,65.266,7274.1,1.1
709,56.952,107.74,7402.4,1.1
709,109.63,109.43,14096,1.1
709,124.66,134.97,9356.4,1.1
709,80.929,136.41,8170.2,1.1
709,97.992,74.956,7306.2,1.1
710,86.6,81.047,9744.7,1.1
710,110.11,109.66,12832,1.1
710,49.198,111.72,8945.4,1.1
710,118.02,111.98,9592.8,1.1
710,40.999,152.9,5360.1,1.1
710,62.568,152.7,8314,1.1
710,74.234,56.975,8515.9,1.1
711,120.9,65.001,6698,1.1
711,90.847,72.134,6949.5,1.1
711,118.69,119.8,7562.8,1.1
711,62.623,153.08,7869.7,1.1
711,112.23,153.05,8743.8,1.1
711,86.396,33.075,8928.6,1.1
712,51.882,43.124,8101.5,1.1
712,104.63,107.06,7107.5,1.1
712,80.851,136.11,10514,1.1
712,62.914,152.11,7435.6,1.1
712,111.72,152.96,7986.1,1.1
712,81.07,136.15,9228.2,1.1
713,98.66,142.87,7325.4,1.1
713,111.24,152.8,6199.1,1.1
713,86.219,33.529,7473.1,1.1
714,51.986,42.612,7962.2,1.1
714,80.742,136.01,10633,1.1
714,83.225,151.28,8296.7,1.1
714,62.181,152.35,8331.9,1.1
714,139.2,44.872,6084.3,1.1
715,127.27,56.835,6982.2,1.1
715,78.536,77.817,8866.3,1.1
715,95.677,89.8,9697.8,1.1
715,110.09,109.38,8950.6,1.1
715,110.58,138.03,7794.5,1.1
715,119.46,74.92,8016.6,1.1
716,40.682,75.956,8112,1.1
716,122.23,95.972,5761.6,1.1
716,118.27,118.83,7571.3,1.1
716,125.06,134.15,8031,1.1
716,111.36,70.992,8764.1,1.1
717,35.884,90.42,7363.8,1.1
717,119.28,100.9,8514.5,1.1
717,124.92,133.71,8125.2,1.1
717,120.78,133.52,9667.7,1.1
717,120.07,87.3,9262.8,1.1
718,52.718,98.056,8209,1.1
718,41.025,100.5,5982.6,1.1
718,100.87,104.54,9918.2,1.1
718,78.445,129.48,6907.3,1.1
718,121.02,132.8,8813.9,1.1
718,84.637,154.04,10420,1.1
718,122.29,65.989,9355.6,1.1
719,39.838,76.59,6387.5,1.1
719,115.8,81.725,6749.3,1.1
719,120.31,87.886,9363,1.1
719,53.043,138.33,7719.5,1.1
719,118.83,142.89,7522.6,1.1
719,78.319,146.16,11993,1.1
719,85.897,32.896,8094.1,1.1
720,106.69,32.643,7115,1.1
720,126.67,57.234,7299.4,1.1
720,122.61,66.197,8893,1.1
720,128.78,86.873,6788.4,1.1
720,109.68,109.73,9865,1.1
720,47.927,124.19,5839.2,1.1
720,77.906,130.13,7113.1,1.1
720,124.74,133.81,6522.3,1.1
720,75.922,19.824,7268,1.1
721,43.763,91.141,7989.9,1.1
721,52.984,129.47,7551.2,1.1
721,121.25,133.1,9006.4,1.1
721,84.281,148.93,9167,1.1
721,120.2,41.847,8551.7,1.1
722,126.94,56.899,10602,1.1
722,89.515,66.801,8993.4,1.1
722,110.15,109.95,9617.2,1.1
722,52.985,139.42,8083.4,1.1
722,93.067,141.89,7842.8,1.1
722,100.41,143.72,8882.5,1.1
722,105.19,159.99,8004.3,1.1
722,120.65,42.866,10097,1.1
723,126.95,56.666,8438.2,1.1
723,122.53,66.388,10175,1.1
723,51.934,70.993,8220,1.1
723,137.17,133.61,7493.7,1.1
723,111.68,153,7496.6,1.1
723,51.865,42.533,11185,1.1
724,126.68,56.302,9556.9,1.1
724,116.69,79.275,7964,1.1
724,120.34,88.086,7709.2,1.1
724,88.988,120.54,7761.3,1.1
724,53.022,128.9,12189,1.1
724,125.02,133.78,9086.1,1.1
724,75.774,161.83,8001.9,1.1
724,60.118,178.03,5561.4,1.1
724,120.76,133.18,7465.9,1.1
724,90.905,44.865,6423.3,1.1
725,126.4,56.978,8139.7,1.1
725,111.73,70.798,8792.5,1.1
725,120.15,87.321,8486.3,1.1
725,43.2,91.337,10913,1.1
725,109.97,109.56,9132.2,1.1
725,128.33,120.78,7472.3,1.1
725,119.52,142.41,7206.4,1.1
725,100.05,144.25,6923.6,1.1
725,56.978,151.07,6195.1,1.1
725,83.927,8.7413,5350.7,1.1
726,68.538,25.187,5430.1,1.1
726,43.669,90.643,9786.4,1.1
726,52.78,129.73,7737,1.1
726,83.411,134.8,6785.3,1.1
726,84.117,148.06,7612.8,1.1
726,74.183,57.313,5868.9,1.1
727,54.99,64.146,5363.6,1.1
727,122.01,66.47,8829.4,1.1
727,99.645,121.63,8442.7,1.1
727,121.3,132.77,9027.9,1.1
727,84.146,147.86,7267.7,1.1
727,54.318,33.918,6459.2,1.1
728,127.21,56.991,14541,1.1
728,62.251,60.013,8569.8,1.1
728,109.96,109.41,7883.7,1.1
728,132.75,115.39,5294.7,1.1
728,117.53,119.21,8118,1.1
728,120.81,133.1,9932.5,1.1
728,124.92,133.92,8238,1.1
728,127.18,56.611,13374,1.1
729,120.39,88.033,8752.7,1.1
729,105.68,116.91,6622.5,1.1
729,47.954,123.89,6296,1.1
729,53.108,129.23,8910.7,1.1
729,125.44,133.99,9962.2,1.1
729,43.208,91.855,6729.9,1.1
730,73.624,95.071,9446.1,1.1
730,136.98,107.7,6895.1,1.1
730,46.996,123.35,6913.3,1.1
730,121.27,133.32,10716,1.1
730,119.58,141,10887,1.1
730,65.897,11.139,5761.5,1.1
731,51.912,42.296,8993,1.1
731,126.96,57.221,7459.9,1.1
731,119.89,81.995,5443.6,1.1
731,47.948,124.68,6164.8,1.1
731,63.385,154.05,6420.4,1.1
731,108.33,43.836,6551.9,1.1
732,126.77,56.892,10798,1.1
732,49.563,66.598,8099.1,1.1
732,43.486,91.367,10292,1.1
732,74.227,95.49,8376,1.1
732,117.7,120.27,7365.8,1.1
732,118.52,153.51,9465.8,1.1
732,54.841,35.089,7719.7,1.1
733,127.04,57.202,10278,1.1
733,128.86,87.384,9262.8,1.1
733,109.27,110.76,8807.1,1.1
733,100.27,122.24,8057.9,1.1
733,121.44,133.36,10935,1.1
733,53.102,138.64,8193,1.1
733,109.77,138.75,6522,1.1
733,77.749,142.31,6469.4,1.1
733,126.51,56.713,8654.7,1.1
734,51.621,71.648,11479,1.1
734,62.882,91.674,8217.2,1.1
734,127.14,114.78,9457.9,1.1
734,118.21,124.03,8465.1,1.1
734,53.094,129.29,9615.6,1.1
734,119.02,140.9,6865.6,1.1
734,55.037,34.688,10190,1.1
735,127.05,56.733,9350.5,1.1
735,121.92,65.775,6408.9,1.1
735,84.288,147.97,7104.5,1.1
735,62.831,153.79,6781.9,1.1
735,54.232,34.186,8320.9,1.1
736,51.651,42.747,9892.6,1.1
736,126.84,56.6,10927,1.1
736,120.55,88.211,9043.8,1.1
736,56.984,101.88,7692.9,1.1
736,109.94,109.11,9234.8,1.1
736,107.96,132.3,6877.5,1.1
736,121.1,133.53,9608.4,1.1
736,62.924,153.73,11357,1.1
736,51.207,42.928,7521.1,1.1
737,24.644,47.336,5300.7,1.1
737,126.13,57.249,7141.2,1.1
737,40.12,75.46,8424.7,1.1
737,110.49,109.96,7743.4,1.1
737,117.52,110.99,9032,1.1
737,126.72,129.58,8961.9,1.1
737,121.07,133.72,9004.4,1.1
737,118.36,153.46,7831.1,1.1
737,126.86,56.725,9760.1,1.1
738,80.903,164.26,7670.6,1.1
738,54.278,34.61,8690.9,1.1
739,127.16,56.916,14584,1.1
739,114.1,120.4,8363,1.1
739,52.913,129.2,6389.7,1.1
739,54.657,34.685,16272,1.1
740,51.341,42.372,14682,1.1
740,127.02,57.077,7245.4,1.1
740,40.079,75.06,12919,1.1
740,43.678,92.037,7274.2,1.1
740,53.209,129.4,9614.5,1.1
740,120.76,132.64,7514,1.1
740,109.53,137.72,7014.7,1.1
740,100.04,168.12,6877.2,1.1
740,86.993,32.728,8258.7,1.1
741,10.989,34.141,5317.7,1.1
741,55.912,33.707,9083.5,1.1
741,126.48,56.758,9475,1.1
741,40.43,75.22,14717,1.1
741,59.405,97.803,7871.9,1.1
741,110.34,111.22,8304.6,1.1
741,127.19,114.41,11288,1.1
741,53.347,130.96,6219,1.1
741,68.18,164.05,6234.9,1.1
741,111.76,30.738,4927.5,1.1
742,87.188,33.088,6776.8,1.1
742,53.92,51.763,6666.6,1.1
742,125.9,56.673,10811,1.1
742,40.427,75.151,13853,1.1
742,77.997,79.33,7206.1,1.1
742,78.176,86.968,8014,1.1
742,43.745,91.322,7710.2,1.1
742,53.361,129.51,9335.3,1.1
742,85.08,147.03,8085,1.1
742,67.951,162.94,8430.7,1.1
742,17.462,171.25,4741.6,1.1
742,54.717,33.539,6294.4,1.1
743,85.783,36.177,7916.6,1.1
743,126.94,56.681,8148.1,1.1
743,40.594,75.451,8490.5,1.1
743,97.18,77.974,9370.4,1.1
743,120.32,87.948,6167.3,1.1
743,42.062,112.25,6631.5,1.1
743,121.06,126.86,8605.8,1.1
743,120.7,133.25,12013,1.1
743,57.846,178.6,6130.7,1.1
743,127.16,56.755,9972.2,1.1
744,122.66,66.307,10799,1.1
744,40.521,75.676,7432.3,1.1
744,63.016,98.075,10446,1.1
744,100.06,114.99,7928.9,1.1
744,105.54,117.54,9046.9,1.1
744,53.263,129.44,8934.3,1.1
744,120.53,132.57,7760.1,1.1
744,58.207,97.057,7409.9,1.1
744,55.739,33.391,9171.7,1.1
745,126.72,56.339,5806.8,1.1
745,40.349,76.058,8521.7,1.1
745,117.49,102.08,8019.1,1.1
745,109.62,111.41,8063.4,1.1
745,120.55,127.28,9500,1.1
745,84.354,153.34,8028.3,1.1
745,64.353,153.62,9549.4,1.1
745,51.501,42.665,12024,1.1
746,40.321,75.379,8412.5,1.1
746,83.084,90.833,8204.8,1.1
746,110.56,110.51,10775,1.1
746,127.64,114.26,8480.1,1.1
746,45.339,119.05,6573.7,1.1
746,120.62,132.69,7485.2,1.1
746,85.89,153.57,10841,1.1
746,40.538,75.117,11074,1.1
747,122.54,76.958,8901.6,1.1
747,81.829,94.147,7744.6,1.1
747,46.529,129.64,8666.3,1.1
747,137.16,132.95,7121.8,1.1
747,85.809,36.719,6934.7,1.1
748,121.84,66.701,6362.2,1.1
748,40.33,75.76,10911,1.1
748,114,98.061,9625.3,1.1
748,53.124,129.99,7508.1,1.1
748,137.67,133.28,7936.1,1.1
748,100.22,167.92,6659,1.1
748,70.158,21.029,5699.3,1.1
749,55.046,33.91,9061.4,1.1
749,36.937,89.759,6367.6,1.1
749,63.11,91.394,8310.3,1.1
749,124.09,107.95,9584.5,1.1
749,137.89,133.13,16541,1.1
749,76.795,22.88,6215.1,1.1
750,54.984,33.796,12922,1.1
750,51.585,42.84,12364,1.1
